brand,model,processor_brand,processor_name,processor_gnrtn,ram_gb,ram_type,ssd,hdd,os,os_bit,graphic_card_gb,weight,display_size,warranty,Touchscreen,msoffice,latest_price,latest_price_range,old_price,discount,star_rating,ratings,reviews
asus,ZenBook,Intel,Core i5,10th,8,LPDDR3,512,0,Windows,64-bit,0,Casual,16,1,No,Yes,968.75,[687.5 - 1375.0],1198.86,19,4.4,11,3
asus,ZenBook,Intel,Core i5,10th,8,LPDDR3,512,0,Windows,64-bit,2,Casual,15.6,1,No,Yes,1283.64,[687.5 - 1375.0],0,0,5,4,0
asus,Zenbook,Intel,Core i5,11th,8,DDR4,512,0,Windows,64-bit,0,Casual,16,1,Yes,Yes,1029.31,[687.5 - 1375.0],1416.86,27,4.2,10,2
asus,ZenBook,Intel,Core i5,11th,8,LPDDR4,512,0,Windows,64-bit,0,ThinNlight,16,0,No,No,1029.31,[687.5 - 1375.0],1271.53,19,0,0,0
asus,Zenbook,Intel,Core i5,11th,8,LPDDR4X,512,0,Windows,32-bit,0,Casual,15.6,1,No,Yes,883.98,[687.5 - 1375.0],1101.97,19,4.7,76,14
asus,ZenBook,Intel,Core i5,11th,8,LPDDR4X,512,0,Windows,64-bit,0,Casual,16,1,Yes,No,1283.64,[687.5 - 1375.0],1707.52,24,4.4,59,11
asus,ZenBook,Intel,Core i5,11th,8,LPDDR4X,512,0,Windows,64-bit,0,Casual,16,1,Yes,No,1392.64,[1375.0 - 2062.5],1707.52,18,0,0,0
asus,ZenBook,Intel,Core i5,11th,8,LPDDR4X,512,0,Windows,64-bit,0,Casual,16,1,Yes,No,1210.97,[687.5 - 1375.0],1489.52,18,0,0,0
asus,ZenBook,Intel,Core i5,11th,8,LPDDR4X,512,0,Windows,64-bit,0,Casual,16,1,Yes,No,1210.97,[687.5 - 1375.0],1489.52,18,0,0,0
asus,ZenBook,Intel,Core i5,11th,8,LPDDR4X,512,0,Windows,64-bit,0,Casual,16,1,Yes,No,1210.97,[687.5 - 1375.0],1489.52,18,4.9,35,6
asus,ZenBook,Intel,Core i5,11th,8,LPDDR4X,512,0,Windows,64-bit,0,ThinNlight,13.3,0,No,No,908.2,[687.5 - 1375.0],1053.53,13,0,0,0
asus,ZenBook,Intel,Core i5,11th,8,LPDDR4X,512,0,Windows,64-bit,0,ThinNlight,16,0,No,No,1029.31,[687.5 - 1375.0],1271.53,19,0,0,0
asus,Zenbook,Intel,Core i5,11th,8,LPDDR4X,512,0,Windows,64-bit,0,ThinNlight,16,0,No,No,1029.31,[687.5 - 1375.0],1344.19,23,0,0,0
asus,ZenBook,Intel,Core i5,8th,8,LPDDR3,512,0,Windows,64-bit,0,ThinNlight,15.6,1,No,No,883.98,[687.5 - 1375.0],1101.97,19,4.2,44,4
asus,ZenBook,Intel,Core i7,10th,16,LPDDR3,1024,0,Windows,64-bit,2,Casual,16,1,No,Yes,1513.75,[1375.0 - 2062.5],1780.19,14,4.6,17,1
asus,ZenBook,Intel,Core i7,11th,16,LPDDR4X,1024,0,Windows,64-bit,0,Casual,14,1,Yes,No,1634.86,[1375.0 - 2062.5],1998.18,18,0,0,0
asus,ZenBook,Intel,Core i7,11th,16,LPDDR4X,1024,0,Windows,64-bit,0,Casual,16,1,Yes,No,1453.19,[1375.0 - 2062.5],1925.52,24,4.8,8,1
asus,ZenBook,Intel,Core i7,11th,16,LPDDR4X,1024,0,Windows,64-bit,0,ThinNlight,13.3,0,No,No,1210.97,[687.5 - 1375.0],1562.19,22,0,0,0
asus,Zenbook,Intel,Core i7,11th,16,LPDDR4X,1024,0,Windows,64-bit,2,Casual,14,1,Yes,Yes,1271.53,[687.5 - 1375.0],1780.19,28,0,0,0
asus,ZenBook,Intel,Core i7,11th,16,LPDDR4X,512,0,Windows,64-bit,0,Casual,13.3,1,No,Yes,1150.42,[687.5 - 1375.0],1489.52,22,0,0,0
asus,ZenBook,Intel,Core i7,11th,16,LPDDR4X,512,0,Windows,64-bit,0,ThinNlight,16,0,No,No,1150.42,[687.5 - 1375.0],1489.52,22,0,0,0
asus,ZenBook,Intel,Core i7,8th,16,DDR3,512,0,Windows,64-bit,0,ThinNlight,16,1,No,No,1210.97,[687.5 - 1375.0],1489.52,18,4.3,30,7
asus,ZenBook,Intel,Core i7,8th,16,LPDDR3,512,0,Windows,64-bit,0,ThinNlight,16,1,No,No,1041.42,[687.5 - 1375.0],1210.97,14,4.4,18,0
asus,ZenBook,Intel,Core i7,8th,8,LPDDR3,512,0,Windows,64-bit,0,ThinNlight,13.3,1,No,No,992.98,[687.5 - 1375.0],1247.27,20,4.3,40,4
asus,ZenBook,Intel,Ever Screenpad,10th,4,DDR4,0,512,DOS,64-bit,4,Casual,16,0,No,No,2121.71,[2062.5 - 2750.0],0,0,4.8,6,1
asus,ZenBook,Intel,Ever Screenpad,10th,4,DDR4,0,512,DOS,64-bit,4,Casual,16,0,No,No,2539.54,[2062.5 - 2750.0],2543.18,0,5,4,0
asus,Zephyrus,AMD,Ryzen 7,11th,4,DDR4,1024,0,Windows,64-bit,0,Casual,16,1,No,No,1344.31,[687.5 - 1375.0],1671.19,19,0,0,0
asus,Zephyrus,AMD,Ryzen 9,11th,4,DDR4,1024,0,Windows,64-bit,0,Casual,16,1,No,No,1477.41,[1375.0 - 2062.5],1889.18,21,0,0,0
asus,Zephyrus,Intel,Core i7,11th,16,DDR4,1024,0,Windows,32-bit,4,Casual,16,1,No,No,2361.51,[2062.5 - 2750.0],0,0,0,0,0
asus,Zephyrus,Intel,Core i7,11th,16,DDR4,1024,0,Windows,32-bit,6,Casual,16,1,No,No,1904.43,[1375.0 - 2062.5],2676.4,28,4.3,7,0
asus,Zephyrus,Intel,Core i9,11th,16,DDR4,3072,0,Windows,32-bit,6,Casual,16,1,No,No,5352.91,[4812.5 - 5500.0],0,0,5,1,1
avita,Cosmos,Intel,Celeron Dual,10th,4,DDR4,0,512,Windows,64-bit,0,Casual,15.6,0,No,No,211.82,[0.0 - 687.5],284.49,25,3.6,1120,196
avita,Liber,Intel,Core i5,7th,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,13.3,0,No,No,793.94,[687.5 - 1375.0],968.75,18,0,0,0
avita,Liber,Intel,Core i5,7th,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,13.3,0,No,No,793.94,[687.5 - 1375.0],968.75,18,0,0,0
avita,Liber,Intel,Core i5,7th,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,13.3,0,No,No,793.94,[687.5 - 1375.0],968.75,18,0,0,0
avita,Liber,Intel,Core i5,8th,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,14,0,No,No,544.87,[0.0 - 687.5],932.42,41,3.4,17,3
avita,Liber,Intel,Core i5,8th,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,14,0,No,No,884.86,[687.5 - 1375.0],932.42,5,3.4,17,3
avita,Liber,Intel,Core i5,8th,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,14,0,No,No,884.86,[687.5 - 1375.0],932.42,5,3.4,17,3
avita,Liber,Intel,Core i7,10th,16,DDR4,1024,0,Windows,64-bit,0,ThinNlight,14,0,No,No,762.87,[687.5 - 1375.0],1009.93,24,3.9,207,49
avita,Liber,Intel,Core i7,8th,8,DDR4,256,0,Windows,64-bit,0,ThinNlight,14,0,No,No,896.09,[687.5 - 1375.0],968.75,7,0,0,0
avita,Liber,Intel,Core i7,8th,8,DDR4,256,0,Windows,64-bit,0,ThinNlight,14,0,No,No,896.09,[687.5 - 1375.0],968.75,7,0,0,0
avita,Liber,Intel,Core i7,8th,8,DDR4,256,0,Windows,64-bit,0,ThinNlight,14,0,No,No,896.09,[687.5 - 1375.0],968.75,7,0,0,0
avita,Liber,Intel,Core i7,8th,8,DDR4,256,0,Windows,64-bit,0,ThinNlight,14,0,No,No,896.09,[687.5 - 1375.0],968.75,7,0,0,0
avita,Liber,Intel,Core i7,8th,8,DDR4,256,0,Windows,64-bit,0,ThinNlight,14,0,No,No,896.09,[687.5 - 1375.0],968.75,7,0,0,0
avita,Liber,Intel,Core i7,8th,8,DDR4,256,0,Windows,64-bit,0,ThinNlight,14,0,No,No,896.09,[687.5 - 1375.0],968.75,7,0,0,0
avita,PURA,AMD,APU Dual,10th,4,DDR4,128,0,Windows,64-bit,0,ThinNlight,15.6,0,No,No,242.1,[0.0 - 687.5],338.99,28,3.7,1153,159
avita,PURA,AMD,APU Dual,10th,4,DDR4,128,0,Windows,64-bit,0,ThinNlight,15.6,0,No,No,260.26,[0.0 - 687.5],338.99,23,3.7,1153,159
avita,PURA,AMD,APU Dual,10th,4,DDR4,256,0,Windows,64-bit,0,ThinNlight,15.6,0,No,No,302.65,[0.0 - 687.5],405.6,25,3.7,1657,234
avita,PURA,AMD,APU Dual,10th,8,DDR4,256,0,Windows,64-bit,0,ThinNlight,14,0,No,No,302.65,[0.0 - 687.5],405.6,25,3.7,1657,234
dell,3000,Intel,Core i3,11th,8,DDR4,0,1024,Windows,32-bit,0,Casual,15.6,0,No,No,530.46,[0.0 - 687.5],672.23,21,4.2,17,0
dell,3511,Intel,Core i5,11th,8,DDR4,256,1024,Windows,64-bit,2,Casual,15.6,1,No,No,846.55,[687.5 - 1375.0],1057.53,19,0,0,0
dell,DELL,AMD,Ryzen 3,11th,4,DDR4,0,1024,Windows,64-bit,0,Casual,15.6,1,No,No,532.76,[0.0 - 687.5],605.53,12,0,0,0
dell,DELL,Intel,Core i5,10th,8,DDR4,512,0,Windows,64-bit,2,Casual,14,1,No,Yes,799.2,[687.5 - 1375.0],918.01,12,0,0,0
dell,G15,Intel,Core i5,10th,16,DDR4,512,0,Windows,64-bit,4,Casual,15.6,1,No,No,968.75,[687.5 - 1375.0],1248.66,22,0,0,0
dell,G15,Intel,GeForce GTX,10th,8,LPDDR4,0,512,DOS,32-bit,4,Casual,15.6,0,No,No,914.38,[687.5 - 1375.0],1011.95,9,4.4,28,1
dell,G15,Intel,GEFORCE RTX,10th,4,DDR4,0,512,DOS,32-bit,4,Casual,16,0,No,No,1162.53,[687.5 - 1375.0],1502.7,22,4.3,20,5
dell,G3,Intel,Core i5,10th,8,DDR4,256,1024,Windows,64-bit,4,Casual,14,0,No,No,943.44,[687.5 - 1375.0],996.73,5,4.3,179,34
dell,G5,AMD,Ryzen 5,11th,4,DDR4,512,0,Windows,64-bit,6,Casual,14,0,No,No,922.73,[687.5 - 1375.0],980.94,5,4.4,358,64
dell,G5,AMD,Ryzen 7,11th,4,DDR4,512,0,Windows,64-bit,6,Casual,16,0,No,No,1089.86,[687.5 - 1375.0],1199.79,9,4.1,191,27
dell,G7,Intel,GeForce RTX,10th,8,LPDDR4,0,512,DOS,32-bit,8,Casual,15.6,0,No,No,2179.85,[2062.5 - 2750.0],2752.21,20,4.5,17,2
dell,GAMING,Intel,Core i5,10th,8,DDR4,512,0,Windows,64-bit,4,Casual,14,1,No,No,924.06,[687.5 - 1375.0],968.86,4,4.2,6,0
dell,Inpiron,Intel,Core i5,10th,8,DDR4,512,0,Windows,64-bit,4,Casual,16,1,No,No,968.75,[687.5 - 1375.0],1424.09,31,0,0,0
dell,Inspiron,AMD,Ryzen 3,11th,4,DDR4,0,1024,Windows,64-bit,0,Casual,15.6,1,No,Yes,484.32,[0.0 - 687.5],600.86,19,4.1,409,39
dell,Inspiron,AMD,Ryzen 3,10th,4,DDR4,0,1024,Windows,64-bit,0,ThinNlight,15.6,1,No,Yes,637.42,[0.0 - 687.5],0,0,0,0,0
dell,Inspiron,AMD,Ryzen 3,11th,8,DDR4,0,1024,Windows,64-bit,0,ThinNlight,14.96,0,No,No,484.32,[0.0 - 687.5],624.61,22,3.1,18,4
dell,Inspiron,AMD,Ryzen 3,11th,8,DDR4,0,1024,Windows,64-bit,0,ThinNlight,15.6,0,No,No,452.83,[0.0 - 687.5],607.35,25,4.2,38,5
dell,Inspiron,AMD,Ryzen 3,11th,8,DDR4,256,0,Windows,64-bit,0,ThinNlight,14.96,0,No,No,447.98,[0.0 - 687.5],612.64,26,4.2,137,15
dell,Inspiron,AMD,Ryzen 3,11th,8,DDR4,256,0,Windows,64-bit,0,ThinNlight,15.6,0,No,No,478.26,[0.0 - 687.5],602.08,20,4.3,34,4
dell,Inspiron,AMD,Ryzen 3,11th,8,DDR4,256,0,Windows,64-bit,0,ThinNlight,15.6,0,No,No,491.58,[0.0 - 687.5],607.15,19,0,0,0
dell,Inspiron,AMD,Ryzen 3,11th,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,15.6,0,No,No,509.75,[0.0 - 687.5],687.55,25,3.3,3,0
dell,Inspiron,AMD,Ryzen 5,11th,4,DDR4,256,0,Windows,64-bit,0,ThinNlight,15.6,1,No,No,537.6,[0.0 - 687.5],685.15,21,4,276,24
dell,Inspiron,AMD,Ryzen 5,11th,4,DDR4,512,0,Windows,64-bit,0,Casual,15.6,1,Yes,Yes,914.38,[687.5 - 1375.0],1131.9,19,0,0,0
dell,Inspiron,AMD,Ryzen 5,11th,4,DDR4,512,0,Windows,64-bit,0,ThinNlight,14,1,No,Yes,738.65,[687.5 - 1375.0],821.86,10,4.4,183,42
dell,Inspiron,AMD,Ryzen 5,11th,8,DDR4,256,0,Windows,64-bit,0,Casual,15.6,1,No,Yes,508.54,[0.0 - 687.5],600.86,15,4.4,649,84
dell,Inspiron,AMD,Ryzen 5,11th,8,DDR4,256,0,Windows,64-bit,0,ThinNlight,15.6,1,No,No,538.82,[0.0 - 687.5],704.78,23,4.2,14,1
dell,Inspiron,AMD,Ryzen 5,11th,8,DDR4,256,1024,Windows,64-bit,0,Casual,15.6,0,No,No,599.37,[0.0 - 687.5],804.12,25,4,31,3
dell,Inspiron,AMD,Ryzen 5,11th,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,15.6,1,No,Yes,605.43,[0.0 - 687.5],801.27,24,4.4,47,7
dell,Inspiron,AMD,Ryzen 7,11th,4,DDR4,512,0,Windows,64-bit,0,Casual,16,1,Yes,Yes,1084.78,[687.5 - 1375.0],1350.72,19,0,0,0
dell,INSPIRON,Intel,Core i3,10th,4,DDR4,0,1024,Windows,32-bit,0,Casual,15.6,0,No,No,495.22,[0.0 - 687.5],556.98,11,4,527,46
dell,Inspiron,Intel,Core i3,10th,4,DDR4,0,1024,Windows,64-bit,0,Casual,15.6,1,No,Yes,525.61,[0.0 - 687.5],593.44,11,4.1,231,26
dell,Inspiron,Intel,Core i3,10th,4,DDR4,0,1024,Windows,64-bit,0,ThinNlight,15.6,1,No,No,484.32,[0.0 - 687.5],672.57,27,3.8,15,1
dell,Inspiron,Intel,Core i3,10th,4,DDR4,0,1024,Windows,64-bit,0,ThinNlight,15.6,1,No,Yes,520.77,[0.0 - 687.5],564.72,7,4.1,313,35
dell,Inspiron,Intel,Core i3,10th,4,DDR4,256,0,Windows,64-bit,0,Casual,15,1,No,Yes,478.26,[0.0 - 687.5],672.04,28,4.4,634,64
dell,Inspiron,Intel,Core i3,10th,4,DDR4,256,0,Windows,64-bit,0,ThinNlight,15.6,1,No,No,484.32,[0.0 - 687.5],603.38,19,4,44,2
dell,Inspiron,Intel,Core i3,10th,4,DDR4,256,0,Windows,64-bit,0,ThinNlight,15.6,1,No,No,514.59,[0.0 - 687.5],662.75,22,0,0,0
dell,Inspiron,Intel,Core i3,10th,4,DDR4,256,1024,Windows,64-bit,0,Casual,15.6,1,No,No,541.24,[0.0 - 687.5],728.13,25,4.3,9,0
dell,Inspiron,Intel,Core i3,10th,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,15.6,1,No,No,550.93,[0.0 - 687.5],727.21,24,4.2,43,4
dell,INSPIRON,Intel,Core i3,11th,4,DDR4,256,0,Windows,64-bit,0,Casual,15.6,1,No,No,565.46,[0.0 - 687.5],691.47,18,0,0,0
dell,Inspiron,Intel,Core i3,11th,4,DDR4,256,1024,Windows,64-bit,0,Casual,15.6,1,No,No,593.42,[0.0 - 687.5],691.47,14,0,0,0
dell,Inspiron,Intel,Core i3,11th,8,DDR4,0,1024,Windows,64-bit,0,ThinNlight,14.96,1,No,Yes,460.09,[0.0 - 687.5],623.63,26,3.7,265,46
dell,Inspiron,Intel,Core i3,11th,8,DDR4,0,1024,Windows,64-bit,0,ThinNlight,15.6,0,No,No,514.59,[0.0 - 687.5],613.94,16,4,276,40
dell,Inspiron,Intel,Core i3,11th,8,DDR4,256,0,Windows,64-bit,0,Casual,14,1,Yes,No,605.43,[0.0 - 687.5],831.51,27,4.2,24,5
dell,Inspiron,Intel,Core i3,11th,8,DDR4,256,0,Windows,64-bit,0,ThinNlight,14.96,0,No,No,508.54,[0.0 - 687.5],698.44,27,4.2,216,21
dell,Inspiron,Intel,Core i3,11th,8,DDR4,256,0,Windows,64-bit,0,ThinNlight,15.6,0,No,No,514.59,[0.0 - 687.5],722.47,28,4.8,9,1
dell,Inspiron,Intel,Core i3,11th,8,DDR4,256,0,Windows,64-bit,0,ThinNlight,15.6,1,No,No,520.65,[0.0 - 687.5],687.61,24,4.3,17,2
dell,Inspiron,Intel,Core i3,11th,8,DDR4,256,1024,Windows,64-bit,0,Casual,15.6,0,No,No,538.82,[0.0 - 687.5],696.12,22,4.3,844,103
dell,Inspiron,Intel,Core i3,11th,8,DDR4,256,1024,Windows,64-bit,0,Casual,15.6,0,No,No,550.93,[0.0 - 687.5],731.15,24,4.3,207,16
dell,Inspiron,Intel,Core i3,11th,8,DDR4,256,1024,Windows,64-bit,0,ThinNlight,15.6,1,No,No,593.31,[0.0 - 687.5],726.54,18,4.1,724,92
dell,Inspiron,Intel,Core i3,11th,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,14.96,0,No,No,556.98,[0.0 - 687.5],737.65,24,4.3,184,29
dell,Inspiron,Intel,Core i3,11th,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,15.6,0,No,No,556.26,[0.0 - 687.5],705.21,21,0,0,0
dell,Inspiron,Intel,Core i5,10th,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,16,1,No,Yes,962.82,[687.5 - 1375.0],1204.23,20,4.3,10,1
dell,Inspiron,Intel,Core i5,10th,8,DDR4,512,0,Windows,64-bit,2,Casual,16,1,No,Yes,1005.09,[687.5 - 1375.0],1305.39,23,3.7,15,3
dell,Inspiron,Intel,Core i5,11th,16,DDR4,512,0,Windows,64-bit,0,Casual,14,1,Yes,Yes,1082.6,[687.5 - 1375.0],1324.37,18,0,0,0
dell,Inspiron,Intel,Core i5,11th,16,DDR4,512,0,Windows,64-bit,0,ThinNlight,14,0,No,No,823.42,[687.5 - 1375.0],1088.16,24,4.4,93,9
dell,Inspiron,Intel,Core i5,11th,16,DDR4,512,0,Windows,64-bit,0,ThinNlight,15.6,0,No,No,850.07,[687.5 - 1375.0],1099.47,22,3.5,6,3
dell,Inspiron,Intel,Core i5,11th,16,DDR4,512,0,Windows,64-bit,2,Casual,15.6,1,No,Yes,1086.38,[687.5 - 1375.0],0,0,0,0,0
dell,Inspiron,Intel,Core i5,11th,4,DDR4,256,1024,Windows,64-bit,0,ThinNlight,14.9,1,No,Yes,675.67,[0.0 - 687.5],727.6,7,4.2,41,4
dell,Inspiron,Intel,Core i5,11th,8,DDR4,256,0,Windows,64-bit,0,ThinNlight,15.6,0,No,No,678.09,[0.0 - 687.5],866.88,21,3.3,3,0
dell,Inspiron,Intel,Core i5,11th,8,DDR4,256,1024,Windows,64-bit,0,Casual,15.6,1,No,No,702.31,[687.5 - 1375.0],906.3,22,4.2,47,0
dell,Inspiron,Intel,Core i5,11th,8,DDR4,256,1024,Windows,64-bit,0,Casual,14,1,No,Yes,714.42,[687.5 - 1375.0],750.76,4,4.3,114,9
dell,Inspiron,Intel,Core i5,11th,8,DDR4,256,1024,Windows,64-bit,2,Casual,15.6,0,No,No,868.29,[687.5 - 1375.0],917.19,5,4.2,153,16
dell,Inspiron,Intel,Core i5,11th,8,DDR4,256,1024,Windows,64-bit,2,Casual,15.6,1,No,No,756.81,[687.5 - 1375.0],1043.95,27,3.9,157,20
dell,Inspiron,Intel,Core i5,11th,8,DDR4,256,1024,Windows,64-bit,2,Casual,15.6,0,No,No,805.26,[687.5 - 1375.0],1072.05,24,3.8,6,1
dell,Inspiron,Intel,Core i5,11th,8,DDR4,256,1024,Windows,64-bit,2,Casual,14,0,No,No,817.37,[687.5 - 1375.0],1000.36,18,3.8,41,5
dell,Inspiron,Intel,Core i5,11th,8,DDR4,512,0,Windows,64-bit,0,Casual,14,0,Yes,No,870.66,[687.5 - 1375.0],1120.86,22,4.3,3,0
dell,Inspiron,Intel,Core i5,11th,8,DDR4,512,0,Windows,64-bit,0,Casual,14,0,Yes,No,871.87,[687.5 - 1375.0],1140.86,23,4.7,7,1
dell,Inspiron,Intel,Core i5,11th,8,DDR4,512,0,Windows,64-bit,0,Casual,16,1,Yes,Yes,944.53,[687.5 - 1375.0],1189.29,20,4.5,31,5
dell,Inspiron,Intel,Core i5,11th,8,DDR4,512,0,Windows,64-bit,0,Casual,16,1,Yes,Yes,955.55,[687.5 - 1375.0],1028.22,7,3.6,16,1
dell,Inspiron,Intel,Core i5,11th,8,DDR4,512,0,Windows,64-bit,0,Casual,15.6,1,Yes,Yes,857.44,[687.5 - 1375.0],1084.7,20,4.7,98,6
dell,Inspiron,Intel,Core i5,11th,8,DDR4,512,0,Windows,64-bit,0,Casual,15.6,1,Yes,Yes,896.09,[687.5 - 1375.0],1121.47,20,4.5,195,17
dell,Inspiron,Intel,Core i5,11th,8,DDR4,512,0,Windows,64-bit,0,Casual,14,1,Yes,Yes,902.26,[687.5 - 1375.0],956.64,5,4.4,45,5
dell,Inspiron,Intel,Core i5,11th,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,16,1,No,Yes,841.59,[687.5 - 1375.0],844.57,0,4.2,72,7
dell,Inspiron,Intel,Core i5,11th,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,16,1,No,Yes,860.97,[687.5 - 1375.0],1088.16,20,4.1,44,6
dell,Inspiron,Intel,Core i5,11th,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,14,0,No,No,726.54,[687.5 - 1375.0],922.16,21,3.8,31,7
dell,Inspiron,Intel,Core i5,11th,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,14,0,No,No,882.89,[687.5 - 1375.0],907.11,2,3.9,24,4
dell,Inspiron,Intel,Core i5,11th,8,DDR4,512,0,Windows,64-bit,2,Casual,14,1,Yes,Yes,968.75,[687.5 - 1375.0],1186.22,18,4.6,23,2
dell,Inspiron,Intel,Core i5,11th,8,DDR4,512,0,Windows,64-bit,2,Casual,16,0,No,No,863.39,[687.5 - 1375.0],1152.19,25,0,0,0
dell,Inspiron,Intel,Core i5,11th,8,DDR4,512,0,Windows,64-bit,2,Casual,16,1,No,Yes,1077.75,[687.5 - 1375.0],1097.31,1,3.8,19,2
dell,Inspiron,Intel,Core i5,11th,8,DDR4,512,0,Windows,64-bit,2,Casual,16,1,Yes,Yes,1005.09,[687.5 - 1375.0],1145.69,12,4.5,21,2
dell,Inspiron,Intel,Core i5,11th,8,DDR4,512,0,Windows,64-bit,2,Casual,15.6,1,No,No,799.2,[687.5 - 1375.0],1066.21,25,4.3,10,0
dell,Inspiron,Intel,Core i5,11th,8,DDR4,512,0,Windows,64-bit,2,Casual,14,1,No,Yes,859.63,[687.5 - 1375.0],921.57,6,4.4,138,23
dell,Inspiron,Intel,Core i5,11th,8,DDR4,512,0,Windows,64-bit,2,Casual,16,1,Yes,Yes,968.75,[687.5 - 1375.0],1073.03,9,4.8,5,0
dell,Inspiron,Intel,Core i5,11th,8,DDR4,512,0,Windows,64-bit,2,ThinNlight,15.6,3,No,No,871.87,[687.5 - 1375.0],1041.54,16,0,0,0
dell,Inspiron,Intel,Core i5,11th,8,LPDDR4X,1024,0,Windows,64-bit,0,ThinNlight,13.3,0,No,No,898.51,[687.5 - 1375.0],1010.26,11,4.5,21,3
dell,Inspiron,Intel,Core i5,8th,8,DDR4,0,2048,Windows,64-bit,2,Casual,15.6,1,No,Yes,754.72,[687.5 - 1375.0],0,0,4,377,53
dell,Inspiron,Intel,Core i7,10th,16,DDR4,512,0,Windows,64-bit,0,Casual,16,1,Yes,Yes,1322.39,[687.5 - 1375.0],1446.55,8,0,0,0
dell,Inspiron,Intel,Core i7,11th,16,DDR4,1024,0,Windows,64-bit,2,Casual,16,0,No,No,1482.5,[1375.0 - 2062.5],0,0,0,0,0
dell,Inspiron,Intel,Core i7,11th,16,DDR4,1024,0,Windows,64-bit,2,Casual,16,1,No,Yes,1137.88,[687.5 - 1375.0],1481.17,23,4.8,4,0
dell,Inspiron,Intel,Core i7,8th,16,DDR4,256,0,Windows,64-bit,4,Casual,16,1,No,Yes,1065.64,[687.5 - 1375.0],1072.21,0,4.1,120,21
dell,Inspiron,Intel,Pentium Quad,10th,4,DDR4,256,0,Windows,64-bit,0,Casual,15.6,1,No,No,435.87,[0.0 - 687.5],484.44,10,0,0,0
dell,Inspiron,Intel,Pentium Quad,10th,4,DDR4,256,0,Windows,64-bit,0,ThinNlight,15.6,1,No,No,435.99,[0.0 - 687.5],520.77,16,4.3,102,16
dell,Insprion,Intel,Core i3,11th,8,DDR4,0,1024,Windows,32-bit,0,Casual,15.6,0,No,No,502.36,[0.0 - 687.5],593.31,15,3.8,25,4
dell,Inspiron,Intel,Core i3,10th,8,DDR4,0,1024,Windows,64-bit,0,ThinNlight,14.96,0,No,No,489.16,[0.0 - 687.5],666,26,3.2,83,15
dell,Inspiron,Intel,Core i3,10th,8,DDR4,256,1024,Windows,64-bit,0,ThinNlight,15.6,0,No,No,561.83,[0.0 - 687.5],715.77,21,2.9,95,5
dell,Inspiron,Intel,Core i3,11th,4,DDR4,0,1024,Windows,32-bit,0,Casual,15.6,0,No,No,532.52,[0.0 - 687.5],558.77,4,3.9,16,0
dell,Inspiron,Intel,Core i3,11th,4,DDR4,256,0,Windows,32-bit,0,Casual,15.6,0,No,No,531.67,[0.0 - 687.5],691.47,23,0,0,0
dell,Inspiron,Intel,Core i3,11th,4,DDR4,256,0,Windows,64-bit,0,Casual,14,0,Yes,No,871.98,[687.5 - 1375.0],874.97,0,4.3,97,13
dell,Inspiron,Intel,Core i3,11th,8,DDR4,0,1024,Windows,32-bit,0,Casual,15.6,0,No,No,519.56,[0.0 - 687.5],670.35,22,0,0,0
dell,Inspiron,Intel,Core i3,11th,8,DDR4,256,0,Windows,64-bit,0,Casual,15.6,1,No,No,587.38,[0.0 - 687.5],708.4,17,0,0,0
dell,Inspiron,Intel,Core i3,11th,8,DDR4,512,0,Windows,64-bit,0,Casual,14,1,Yes,No,736.22,[687.5 - 1375.0],948.37,22,4.4,10,1
dell,Inspiron,Intel,Core i5,10th,8,LPDDR4,0,512,DOS,32-bit,4,Casual,15.6,1,No,No,824.63,[687.5 - 1375.0],841.71,2,1.6,23,4
dell,Inspiron,Intel,Core i5,11th,16,DDR4,512,0,Windows,64-bit,0,ThinNlight,14,0,No,No,848.86,[687.5 - 1375.0],1082.66,21,4,5,1
dell,Inspiron,Intel,Core i5,11th,8,DDR4,0,1024,Windows,32-bit,0,Casual,14,0,No,No,703.52,[687.5 - 1375.0],726.54,3,0,0,0
dell,Inspiron,Intel,Core i5,11th,8,DDR4,0,1024,Windows,32-bit,0,Casual,14,0,No,No,714.42,[687.5 - 1375.0],834.44,14,0,0,0
dell,Inspiron,Intel,Core i5,11th,8,DDR4,512,0,Windows,32-bit,2,Casual,16,0,No,No,890.38,[687.5 - 1375.0],1070.61,16,0,0,0
dell,Inspiron,Intel,Core i5,11th,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,14,1,No,No,742.28,[687.5 - 1375.0],893.47,16,3,4,1
