"brand","model","processor_brand","processor_name","processor_gnrtn","ram_gb","ram_type","ssd","hdd","os","os_bit","graphic_card_gb","weight","display_size","warranty","Touchscreen","msoffice","latest_price","old_price","discount","star_rating","ratings","reviews"
"Lenovo","Yoga","AMD","Ryzen 7","11th",4,"DDR4","512 GB","0 GB","Windows","64-bit",0,"Casual","16",3,"Yes","Yes",78988,114690,31,0.0,0,0
"lenovo","Yoga","Intel","Core i5","10th",8,"LPDDR4","0 GB","512 GB","DOS","32-bit",0,"Casual","16",0,"No","No",102990,139890,26,4.6,79,14
"lenovo","Yoga","Intel","Core i5","10th",8,"LPDDR4","0 GB","512 GB","DOS","32-bit",0,"Casual","16",0,"No","No",171998,237890,27,0.0,0,0
"Lenovo","Yoga","Intel","Core i5","10th",8,"LPDDR4X","512 GB","0 GB","Windows","64-bit",2,"Casual","15.6",1,"No","Yes",70798,101090,29,4.0,21,3
"Lenovo","Yoga","Intel","Core i5","11th",8,"DDR4","512 GB","0 GB","Windows","64-bit",0,"Casual","16",1,"No","Yes",91999,92000,0,4.6,16,2
"Lenovo","Yoga","Intel","Core i5","11th",8,"DDR4","512 GB","0 GB","Windows","64-bit",0,"Casual","16",1,"Yes","Yes",87990,125890,30,4.7,28,6
"Lenovo","Yoga","Intel","Core i5","11th",8,"DDR4","512 GB","0 GB","Windows","64-bit",0,"ThinNlight","16",1,"Yes","Yes",82990,117490,29,0.0,0,0
"Lenovo","Yoga","Intel","Core i7","10th",16,"LPDDR4X","1024 GB","0 GB","Windows","64-bit",0,"ThinNlight","16",0,"No","No",119990,148082,18,2.5,2,1
"Lenovo","Yoga","Intel","Core i7","11th",16,"DDR4","1024 GB","0 GB","Windows","64-bit",0,"Casual","16",1,"Yes","Yes",102990,104033,1,4.4,16,2
"Lenovo","Yoga","Intel","Core i7","11th",16,"LPDDR4X","1024 GB","0 GB","Windows","64-bit",0,"Casual","16",1,"No","Yes",122990,167890,26,3.0,4,2
"LG","Gram","Intel","Core i5","10th",8,"DDR4","256 GB","0 GB","Windows","64-bit",0,"Casual","15.6",0,"No","No",62990,99000,36,4.6,68,20
"LG","Gram","Intel","Core i5","10th",8,"DDR4","256 GB","0 GB","Windows","64-bit",0,"Casual","15.6",0,"No","No",76990,104000,25,4.5,15,7
"LG","Gram","Intel","Core i5","11th",8,"DDR4","256 GB","0 GB","Windows","64-bit",0,"ThinNlight","16",0,"No","No",76990,106000,27,0.0,0,0
"LG","Gram","Intel","Core i5","11th",8,"DDR4","256 GB","0 GB","Windows","64-bit",0,"ThinNlight","16",0,"No","No",76990,106000,27,0.0,0,0
"LG","Gram","Intel","Core i5","11th",8,"DDR4","512 GB","0 GB","Windows","64-bit",0,"ThinNlight","16",0,"No","No",86990,130000,33,0.0,0,0
"Mi","Notebook","Intel","Core i5","10th",8,"DDR4","512 GB","0 GB","Windows","64-bit",2,"Casual","14",1,"No","No",54990,59999,8,4.3,545,74
"Mi","Notebook","Intel","Core i7","10th",8,"DDR4","512 GB","0 GB","Windows","64-bit",2,"Casual","14",1,"No","No",59490,65999,9,4.2,399,40
"MICROSOFT","Surface","AMD","Ryzen 5","11th",4,"DDR4","128 GB","0 GB","Windows","64-bit",0,"Casual","16",0,"Yes","No",99990,124999,20,3.8,9,0
"MICROSOFT","Surface","Intel","Core i5","10th",8,"LPDDR4X","128 GB","0 GB","Windows","64-bit",0,"Casual","16",0,"Yes","No",100190,104999,4,4.4,56,8
"MICROSOFT","Surface","Intel","Core i5","8th",8,"DDR3","128 GB","0 GB","Windows","64-bit",0,"Casual","15.6",0,"Yes","No",91999,0,0,4.5,49,8
"MSI","Alpha","AMD","Ryzen 7","11th",16,"DDR4","1024 GB","0 GB","Windows","64-bit",8,"Casual","15.6",1,"No","No",99990,145990,31,4.7,108,24
"MSI","Bravo","AMD","Ryzen 5","11th",8,"DDR4","512 GB","0 GB","Windows","64-bit",4,"Casual","15.6",0,"No","No",64990,83990,22,4.5,469,80
"MSI","Creator","Intel","Core i9","11th",16,"DDR4","1024 GB","0 GB","Windows","64-bit",6,"Casual","16",0,"No","No",192990,223890,13,0.0,0,0
"MSI","Delta","AMD","Ryzen 9","10th",4,"DDR4","1024 GB","0 GB","Windows","64-bit",0,"Casual","16",0,"No","No",146990,188990,22,0.0,0,0
"MSI","GE76","Intel","Core i5","10th",8,"LPDDR4","0 GB","512 GB","DOS","32-bit",6,"Casual","16",0,"No","No",291190,330990,12,4.6,7,3
"MSI","GF63","Intel","Core i5","10th",8,"DDR4","0 GB","1024 GB","Windows","64-bit",4,"Casual","15.6",2,"No","No",52990,72990,27,4.1,1114,137
"MSI","GF63","Intel","Core i5","10th",8,"DDR4","512 GB","0 GB","Windows","64-bit",4,"Casual","15.6",2,"No","No",59990,83990,28,4.5,1597,228
"MSI","GF63","Intel","Core i7","10th",16,"DDR4","512 GB","0 GB","Windows","64-bit",4,"Casual","15.6",2,"No","No",79990,95990,16,4.5,484,56
"MSI","GF63","Intel","Core i7","10th",8,"DDR4","256 GB","1024 GB","Windows","64-bit",4,"Casual","15.6",2,"No","No",63990,83990,23,4.3,794,83
"MSI","GF63","Intel","Core i7","9th",8,"DDR4","512 GB","0 GB","Windows","64-bit",4,"Casual","15.6",2,"No","No",66990,104990,36,4.5,1639,230
"MSI","GF63","Intel","Hexa Core","11th",8,"DDR4","256 GB","1024 GB","Windows","64-bit",4,"Casual","15.6",2,"No","No",55990,72990,23,4.4,2582,272
"MSI","GF65","Intel","Core i7","10th",16,"DDR4","1024 GB","0 GB","Windows","64-bit",6,"Casual","15.6",2,"No","No",84990,123990,31,4.4,498,64
"MSI","GF65","Intel","Hexa Core","11th",16,"DDR4","512 GB","0 GB","Windows","64-bit",6,"Casual","15.6",2,"No","No",76990,106990,28,4.5,298,49
"MSI","GP65","Intel","Core i5","10th",8,"LPDDR4","0 GB","512 GB","DOS","32-bit",6,"Casual","16",0,"No","No",145990,0,0,4.5,715,106
"MSI","GP76","Intel","Core i5","10th",8,"LPDDR4","0 GB","512 GB","DOS","32-bit",8,"Casual","16",0,"No","No",179990,201990,10,4.4,24,5
"MSI","GS","Intel","Core i5","8th",8,"DDR5","512 GB","0 GB","Windows","32-bit",6,"Casual","16",0,"No","No",149990,169990,11,4.1,10,3
"MSI","GS66","Intel","Core i5","10th",8,"LPDDR4","0 GB","512 GB","DOS","32-bit",8,"Casual","16",0,"No","No",207290,235990,12,0.0,0,0
"MSI","Katana","Intel","Core i5","10th",8,"LPDDR4","0 GB","512 GB","DOS","32-bit",4,"Casual","16",0,"No","No",86990,117990,26,4.5,218,27
"MSI","Katana","Intel","Core i5","11th",16,"DDR4","512 GB","0 GB","Windows","64-bit",4,"Casual","15.6",2,"No","No",76990,106990,28,4.6,75,17
"MSI","Katana","Intel","Core i5","11th",8,"DDR4","512 GB","0 GB","Windows","64-bit",4,"Casual","15.6",2,"No","No",74990,95990,21,0.0,0,0
"MSI","Katana","Intel","Core i7","11th",16,"DDR4","512 GB","0 GB","Windows","64-bit",4,"Casual","16",2,"No","No",94990,117990,19,0.0,0,0
"MSI","Modern","AMD","Ryzen 5","11th",4,"DDR4","256 GB","0 GB","Windows","64-bit",0,"Casual","15.6",1,"No","No",49990,67990,26,0.0,0,0
"MSI","Modern","AMD","Ryzen 5","11th",4,"DDR4","512 GB","0 GB","Windows","64-bit",0,"Casual","15.6",0,"No","No",54990,69990,21,4.4,1410,203
"MSI","Modern","AMD","Ryzen 5","11th",8,"DDR4","512 GB","0 GB","Windows","64-bit",0,"Casual","14",0,"No","No",47990,61990,22,4.6,562,89
"MSI","Modern","AMD","Ryzen 7","11th",4,"DDR4","512 GB","0 GB","Windows","64-bit",0,"Casual","14",0,"No","No",64990,78990,17,0.0,0,0
"MSI","Modern","Intel","Core i5","10th",8,"DDR4","512 GB","0 GB","Windows","64-bit",0,"Casual","14",0,"No","No",56541,61990,8,4.4,677,87
"MSI","Modern","Intel","Core i5","10th",8,"DDR4","512 GB","0 GB","Windows","64-bit",0,"Casual","14",1,"No","No",54990,61990,11,4.4,714,147
"MSI","Modern","Intel","Core i5","10th",8,"DDR4","512 GB","0 GB","Windows","64-bit",0,"Casual","14",1,"No","No",56490,57240,1,4.5,814,112
"MSI","Modern","Intel","Core i5","11th",8,"DDR4","512 GB","0 GB","Windows","64-bit",0,"Casual","15.6",1,"No","No",55490,67990,18,4.3,138,16
"MSI","Modern","Intel","Core i5","11th",8,"DDR4","512 GB","0 GB","Windows","64-bit",0,"ThinNlight","14",1,"No","No",55990,67990,17,0.0,0,0
"MSI","Modern","Intel","Core i7","11th",16,"DDR4","512 GB","0 GB","Windows","64-bit",0,"Casual","14",0,"No","No",64990,78990,17,4.4,33,5
"MSI",,"Intel","Core i3","10th",4,"DDR4","256 GB","0 GB","Windows","64-bit",0,"ThinNlight","15.6",0,"No","No",38990,53900,27,4.5,53,11
"MSI",,"Intel","Core i3","10th",8,"DDR4","512 GB","0 GB","Windows","64-bit",0,"ThinNlight","14",0,"No","No",40990,55990,26,4.4,118,17
"MSI",,"Intel","Core i3","11th",8,"DDR4","512 GB","0 GB","Windows","64-bit",0,"ThinNlight","14",0,"No","No",48990,49590,1,4.5,17,3
"MSI",,"Intel","Core i5","11th",8,"DDR4","512 GB","0 GB","Windows","64-bit",0,"ThinNlight","14",0,"No","No",55490,66990,17,3.9,8,1
"MSI",,"Intel","Core i7","10th",8,"DDR4","512 GB","0 GB","Windows","64-bit",0,"ThinNlight","14",0,"No","No",57990,78990,26,4.4,15,0
"MSI",,"Intel","Core i7","11th",16,"DDR4","512 GB","0 GB","Windows","64-bit",2,"Casual","14",0,"No","No",76990,85990,10,0.0,0,0
"MSI",,"Intel","Core i7","12th",16,"DDR4","1024 GB","0 GB","Windows","64-bit",6,"Casual","16",0,"No","No",139990,156990,10,4.5,4,2
"MSI","Prestige","Intel","Core i5","11th",8,"LPDDR4X","512 GB","0 GB","Windows","64-bit",0,"Casual","16",1,"No","No",79990,93489,14,4.9,11,4
"MSI","Prestige","Intel","Core i5","11th",8,"LPDDR4X","512 GB","0 GB","Windows","64-bit",0,"Casual","16",1,"No","No",79990,95990,16,0.0,0,0
"MSI","Prestige","Intel","Core i7","10th",16,"DDR4","512 GB","0 GB","Windows","64-bit",2,"Casual","16",1,"No","No",104990,123990,15,4.0,85,9
"MSI","Prestige","Intel","Core i7","10th",16,"DDR4","512 GB","0 GB","Windows","64-bit",4,"Casual","16",1,"No","No",109990,134990,18,4.3,138,30
"MSI","Prestige","Intel","Core i7","11th",16,"LPDDR4X","512 GB","0 GB","Windows","64-bit",0,"Casual","16",1,"No","No",89990,99240,9,0.0,0,0
"MSI","Pulse","Intel","Core i5","10th",8,"LPDDR4","0 GB","512 GB","DOS","32-bit",4,"Casual","16",0,"No","No",109590,123990,11,4.6,5,2
"MSI","Pulse","Intel","Core i5","10th",8,"LPDDR4","0 GB","512 GB","DOS","32-bit",6,"Casual","16",0,"No","No",109990,139990,21,4.6,78,16
"MSI","Pulse","Intel","Core i7","11th",16,"DDR4","1024 GB","0 GB","Windows","64-bit",8,"Casual","16",2,"No","No",129990,179990,27,4.2,14,3
"MSI","Stealth","Intel","Core i7","11th",16,"DDR4","1024 GB","0 GB","Windows","64-bit",6,"Casual","16",2,"No","No",119990,162990,26,4.3,20,3
"MSI","Stealth","Intel","Core i7","12th",16,"DDR5","1024 GB","0 GB","Windows","64-bit",8,"Casual","16",0,"No","No",279990,313990,10,0.0,0,0
"MSI","Summit","Intel","Core i7","11th",16,"DDR4","1024 GB","0 GB","Windows","64-bit",4,"Casual","16",2,"Yes","No",154990,156990,1,4.0,3,2
"MSI","Sword","Intel","Core i5","11th",8,"DDR4","512 GB","0 GB","Windows","64-bit",4,"Casual","15.6",0,"No","No",74990,95990,21,0.0,0,0
"MSI","Sword","Intel","Core i7","11th",16,"DDR4","512 GB","0 GB","Windows","64-bit",4,"Casual","16",0,"No","No",86990,107990,19,0.0,0,0
"MSI","WF65","Intel","Core i7","10th",16,"DDR4","256 GB","1024 GB","Windows","64-bit",4,"Casual","16",3,"No","No",159990,179990,11,0.0,0,0
"Nokia","PureBook","Intel","Core i5","10th",8,"DDR4","512 GB","0 GB","Windows","64-bit",0,"ThinNlight","14",0,"No","No",45990,74990,38,4.7,6,1
"Nokia","PureBook","Intel","Core i5","10th",8,"DDR4","512 GB","0 GB","Windows","64-bit",0,"ThinNlight","14",0,"No","No",47990,90000,46,4.4,1119,242
"Nokia","PureBook","Intel","Core i5","11th",16,"DDR4","512 GB","0 GB","Windows","64-bit",0,"ThinNlight","14",0,"No","No",55990,82990,32,4.1,117,31
"Nokia","PureBook","Intel","Core i5","11th",8,"DDR4","512 GB","0 GB","Windows","64-bit",0,"ThinNlight","14",0,"No","No",52790,82990,36,4.0,5,0
"realme","Book","Intel","Core i3","11th",4,"DDR4","256 GB","0 GB","Windows","64-bit",0,"ThinNlight","15.6",1,"No","Yes",47999,54999,12,4.4,6352,1014
"realme","Book","Intel","Core i3","11th",8,"DDR4","256 GB","0 GB","Windows","64-bit",0,"ThinNlight","14",1,"No","Yes",46990,54999,14,4.4,6352,1014
"realme","Book(Slim)","Intel","Core i5","11th",8,"DDR4","512 GB","0 GB","Windows","64-bit",0,"Casual","14",1,"No","Yes",52990,69999,24,4.4,3470,505
"realme","Book(Slim)","Intel","Core i5","11th",8,"DDR4","512 GB","0 GB","Windows","64-bit",0,"Casual","14",1,"No","Yes",60999,69999,12,4.4,3470,505
"RedmiBook","15","Intel","Core i3","11th",8,"DDR4","256 GB","0 GB","Windows","32-bit",0,"ThinNlight","15.6",1,"No","No",38990,51999,25,4.3,1063,152
"RedmiBook","15","Intel","Core i3","11th",8,"DDR4","512 GB","0 GB","Windows","32-bit",0,"ThinNlight","15.6",1,"No","No",42990,55999,23,4.3,1063,152
"RedmiBook","Pro","Intel","Core i5","11th",8,"DDR4","512 GB","0 GB","Windows","32-bit",0,"ThinNlight","15.6",1,"No","No",48990,59990,18,4.2,1708,242
"SAMSUNG","Galaxy","Qualcomm","Snapdragon 7c","11th",4,"LPDDR4X","0 GB","512 GB","Windows","32-bit",0,"Casual","15.6",0,"No","No",38990,47990,18,0.0,0,0
"Smartron","t.book","Intel","Core i5","7th",4,"DDR3","128 GB","0 GB","Windows","64-bit",0,"Casual","12.2",0,"Yes","No",52990,55999,5,3.9,28,4
"Smartron","t.book","Intel","Core i5","7th",8,"DDR3","128 GB","0 GB","Windows","64-bit",0,"Casual","15.6",0,"Yes","No",52990,55999,5,3.5,30,9
"Smartron","t.book","Intel","Core m3","7th",4,"DDR3","128 GB","0 GB","Windows","64-bit",0,"Casual","12.2",0,"Yes","No",42990,45990,6,3.5,25,6
"Vaio","E","AMD","Ryzen 5","11th",4,"DDR4","512 GB","0 GB","Windows","64-bit",0,"ThinNlight","15.6",2,"No","Yes",49590,66990,25,4.1,700,144
"Vaio","E","AMD","Ryzen 5","11th",8,"DDR4","512 GB","0 GB","Windows","64-bit",0,"ThinNlight","15.6",2,"No","Yes",50990,66990,23,4.1,700,144
"Vaio","E","AMD","Ryzen 7","11th",4,"DDR4","512 GB","0 GB","Windows","64-bit",0,"ThinNlight","15.6",2,"No","Yes",56990,76090,25,3.8,139,26
"Vaio","E","AMD","Ryzen 7","11th",8,"DDR4","512 GB","0 GB","Windows","64-bit",0,"ThinNlight","15.6",2,"No","Yes",57990,76090,23,3.8,139,26
"Vaio","SE","Intel","Core i5","8th",8,"DDR4","512 GB","0 GB","Windows","64-bit",0,"ThinNlight","15.6",2,"No","Yes",62890,84690,25,4.0,85,14
